,kiwerUsername,clientId,restaurantId,restaurant.location.lat,restaurant.location.lng,location.lat,location.lng,rating,created,courierArrived,pickedUp,botLoaded,waitingForClient,closed
144,cristianmaldonado,588a73ddd1af230004858980,57f337b847030d0003357669,37.868349,-122.258907,37.863770099999996,-122.2707943,5.0,1551571184343,1551572043402,1551572050442,1551572360016,1551573179969,1551574713834
145,cristianmaldonado,5b877115a053d7000478e01f,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.8642305,-122.26357200000001,5.0,1551570583804,1551571106159,1551571786011,1551572571725,1551572728750,1551573084971
146,cristianmaldonado,5b877115a053d7000478e01f,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.8642305,-122.26357200000001,,1551570539433,1551571096473,1551571794988,1551572601017,1551572726474,1551573095386
147,daniel,5bdccd174428a60004eb87a7,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.8698971,-122.2517241,,1551568185642,1551568233059,1551568235725,1551568245583,1551568375288,1551568628639
148,DavidMedina,5b873ef5a053d7000478dfd2,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.8763831,-122.25929889999998,,1551567887748,1551567986141,1551568445182,1551568818869,1551569102629,1551570034256
150,DavidMedina,57cf029a2d821d00033af729,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.8692375,-122.259353,,1551566834456,1551567493781,1551567786603,1551568677736,1551569101798,1551569809860
151,DavidMedina,57cf029a2d821d00033af729,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.8692375,-122.259353,5.0,1551566823795,1551567482741,1551567801631,1551568671497,1551569091868,1551569802627
152,DavidMedina,5bae78df4d5b420004a8922a,59b748bf56778d00043665fe,37.867973,-122.258093,37.8699696,-122.2594123,,1551565262095,1551565929292,1551566033473,1551566359818,1551566489075,1551567613391
153,DavidMedina,5bafb01cdd611900045b3325,58ac0a13e6acc80004bd5857,37.870441,-122.2665,37.865331,-122.25526020000001,,1551564527444,1551566292588,1551566344644,1551566967330,1551567086596,1551567522379
154,DavidMedina,5b8c57a980eb3f0004fb719b,5ba40c85636b4b0004648f28,37.8672895,-122.2590007,37.872574,-122.26074799999998,,1551563779512,1551564807015,1551564903563,1551565630979,1551566137096,1551566240255
155,cristianmaldonado,5c7af6ba65c4f50003d7e2fc,5c6355bac999140003bcf93b,37.865306,-122.258167,37.8734743,-122.2575536,,1551563486473,1551564392093,1551564609503,1551565939337,1551566397337,1551566501490
156,cristianmaldonado,5c7af6ba65c4f50003d7e2fc,58b894d8448a7a00048a9312,37.867966,-122.257605,37.8734093,-122.2575505,,1551563376951,1551564897129,1551565309087,1551565922598,1551566401433,1551566528194
157,cristianmaldonado,5c608a969b318100034fb823,5b4e69c11d0d690004198c0c,37.8680539,-122.25850259999999,37.864152499999996,-122.25927734375001,,1551562958100,1551564749082,1551564830113,1551565590105,1551565774250,1551565842739
158,DavidMedina,5b873ef5a053d7000478dfd2,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.8763831,-122.25929889999998,,1551562695738,1551563126759,1551563145307,1551564515390,1551564843488,1551565466911
159,cristianmaldonado,5a32f43512e94b00045da95f,58b894d8448a7a00048a9312,37.867966,-122.257605,37.8775999,-122.2631104,5.0,1551562426450,1551563144965,1551563196230,1551563225480,1551563714892,1551564286267
160,carlos,5c5cf297f28da8000308934a,5af5e23cfddc930004f04612,37.8721269,-122.2700787,37.8699035,-122.26600829999998,5.0,1551562250609,1551563625777,1551563653849,1551564066147,1551564387354,1551565429264
161,cristianmaldonado,5be2632a9390c000047b33e0,5b787262176ef70004b82367,37.867979,-122.259891,37.875637,-122.2566687,,1551561803909,1551562172225,1551562575798,1551563063221,1551563852094,1551564057706
162,cristianmaldonado,5bafd373b5f49d000409b31f,5af64b729a5f6700041b7ffc,37.86601,-122.267114,37.865212499999984,-122.26423046875001,4.0,1551560629270,1551561650084,1551565608317,1551566499331,1551566940490,1551567148306
163,cristianmaldonado,5b87966fa053d7000478e032,59b748bf56778d00043665fe,37.867973,-122.258093,37.8747525,-122.26837109375,5.0,1551560263683,1551560653028,1551561096779,1551561660037,1551561972501,1551562059768
164,cristianmaldonado,5b7c488cde751400042f8c4a,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.865041,-122.26409400000001,5.0,1551558156100,1551559415857,1551559589059,1551559840199,1551560425269,1551561754443
165,JeimyMedina2,5c59e7f428b3090004009894,5bc81af17a2ac90004e84b2d,37.8625925,-122.2590371,37.86433720000001,-122.2616623,5.0,1551558064356,1551559999173,1551560038842,1551560335025,1551563030023,1551563247247
166,DavidMedina,5aefafe87fe32000040ab6a2,57f337b847030d0003357669,37.868349,-122.258907,37.8683043,-122.2534591,,1551557842738,1551559664134,1551559689784,1551559921486,1551560176150,1551561164238
167,DavidMedina,5aff2027aec1a4000480fe5c,589c1ea76147000004e8f095,37.867629,-122.259662,37.87090749999999,-122.25898046875001,3.0,1551557186407,1551559566723,1551559569905,1551559769365,1551559996286,1551560048784
168,JeimyMedina2,5ac5a4cac7947a00046b1ff7,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.8754134,-122.263791,5.0,1551556610726,1551559169961,1551559187521,1551559584934,1551560586466,1551560670255
170,DavidMedina,5bb18e81c6bde8000495e492,576c4616a7a7598173045b24,37.872038,-122.267046,37.868463899999995,-122.25098480000001,,1551555453748,1551558802958,1551558832919,1551559229392,1551559290378,1551559340783
171,DavidMedina,5bb18e81c6bde8000495e492,59b748bf56778d00043665fe,37.867973,-122.258093,37.868463899999995,-122.25098480000001,,1551555401821,1551556619376,1551556733519,1551557114925,1551558859515,1551559349213
172,DavidMedina,5b78658c176ef70004b8234d,58b894d8448a7a00048a9312,37.867966,-122.257605,37.8684303,-122.2506817,,1551555342775,1551555969259,1551555990560,1551556388578,1551558747019,1551558844405
173,cristianmaldonado,5ac43f620c314000047edf12,5a84b885334042000427ba6e,37.8686887,-122.2674695,37.8644254,-122.26486459999998,,1551554625525,1551558014506,1551558984853,1551559250555,1551559451839,1551559546783
174,carlos,5b9ea2b18d33c60004d6e8fc,58a6615b4432ee00048187d3,37.872342,-122.268696,37.866415,-122.2506344,5.0,1551554426302,1551556333207,1551556341857,1551557061479,1551559525609,1551559627337
175,david,5c435cdae46d5500047bdf12,58a6615b4432ee00048187d3,37.872342,-122.268696,37.866485999999995,-122.249452,5.0,1551554168605,1551555954800,1551556162657,1551556209767,None,1551557569556
176,JeimyMedina2,589bbda1100ca50004796e34,57f337b847030d0003357669,37.868349,-122.258907,37.86515749999999,-122.26444921874999,5.0,1551553739818,1551554906996,1551554917096,1551555523104,1551556982743,1551557896644
177,JeimyMedina2,5b75eae5b2718000048c9d2f,58a6615b4432ee00048187d3,37.872342,-122.268696,37.867990999999996,-122.26952360000001,,1551553727554,1551554015078,1551554320115,1551554661425,1551555225579,1551555484166
178,JeimyMedina,5ae51bc480ec2400042ec865,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8681025,-122.26907421874998,,1551499084001,1551499946342,1551500088346,1551500333031,1551500999103,1551501336628
179,DavidMedina,5c0e09b8a3b922000412b133,59b748bf56778d00043665fe,37.867973,-122.258093,37.8658963,-122.2519685,,1551498342990,1551499537896,1551499590505,1551499846897,1551499941149,1551500322801
180,JeimyMedina,5c4a65ee952c9000041d9d70,59b748bf56778d00043665fe,37.867973,-122.258093,37.876418,-122.2569634,2.0,1551497998891,1551498104636,1551498116364,1551498932865,1551499949175,1551500194784
181,JeimyMedina,5c5cf297f28da8000308934a,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8699035,-122.26600829999998,5.0,1551497374388,1551498033645,1551498251636,1551499549607,1551499727813,1551499846294
182,cristianmaldonado,5bc8e2cf6b53a30004e6b6ac,58ac92907add3b0004372eea,37.867548,-122.258872,37.8726126,-122.2537408,4.0,1551495304764,1551495568424,1551496109495,1551496419158,1551497499590,1551497782368
183,cristianmaldonado,5c457aa848c3a10004810f6b,57f337b847030d0003357669,37.868349,-122.258907,37.873819399999995,-122.2564463,5.0,1551495123530,1551496185119,1551496260220,1551496458479,1551497471532,1551497864657
184,cristianmaldonado,5ad8db6462e91800047160a2,57f337b847030d0003357669,37.868349,-122.258907,37.8643985,-122.26235349999999,,1551494307148,1551496190788,1551496247469,1551496654362,1551497071684,1551497328036
185,cristianmaldonado,5b7f3eec4753ff00044326f2,5c6ece5fd1e804000336d657,37.872038,-122.267046,37.86385709999999,-122.25402280000002,5.0,1551494132088,1551494820094,1551494837316,1551495372029,1551496372057,1551496431870
186,JeimyMedina,58e85895e70d7d0004bc41fc,5af5e23cfddc930004f04612,37.8721269,-122.2700787,37.870019,-122.26861299999999,,1551493642267,1551495949246,1551495987887,1551496502024,1551496730206,1551498293762
187,JeimyMedina,57cf029a2d821d00033af729,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.8692375,-122.259353,5.0,1551492403880,1551494437040,1551494761407,1551495360785,1551496019055,1551496373172
188,cristianmaldonado,5c79e47765c4f50003d7e277,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8770209,-122.2677758,5.0,1551492381819,1551492710484,1551492816880,1551494580205,1551495730262,1551496008231
189,JeimyMedina,57cf029a2d821d00033af729,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.8692375,-122.259353,,1551492354121,1551494480059,1551494753914,1551495345660,1551495708602,1551496397006
190,cristianmaldonado,5c68ab7fd21992000364f7d5,58e847d0e70d7d0004bc41c5,37.8676254,-122.2581362,37.87362819999999,-122.2665334,5.0,1551492052734,1551492411894,1551494240406,1551494684535,1551494919503,1551495227082
192,cristianmaldonado,5c6e0288d1e804000336d5f3,59b748bf56778d00043665fe,37.867973,-122.258093,37.864294099999995,-122.25727979999999,5.0,1551491359142,1551491754962,1551491779233,1551491906415,1551493283121,1551493761577
193,dianaleano,5c0c9ab2948e5f00048f2438,5b1b37d7cf915800044bd47d,37.867843,-122.2569095,37.8641541,-122.26412590000001,,1551491287732,1551492026834,1551492351018,1551492532862,1551493190371,1551493579469
194,DavidMedina,5ba7b032ff3442000475a695,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.8682363,-122.2691739,5.0,1551488952127,1551489385248,1551489604905,1551489945100,1551491225305,1551491414994
195,cristianmaldonado,5be4cd9942c6920004e8b333,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.86572249999999,-122.25982421875,3.0,1551488193769,1551488740984,1551488854585,1551489031219,1551489653896,1551490385568
196,DavidMedina,5b877115a053d7000478e01f,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.8642305,-122.26357200000001,5.0,1551488178678,1551488201710,1551488360595,1551488658865,1551489175602,1551489900687
197,cristianmaldonado,5a63a77a80643800048a505a,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8669353,-122.2520508,5.0,1551487598998,1551487971021,1551488069062,1551488360441,1551488574899,1551488677795
198,DavidMedina,5bfdad1415475600045c17d4,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.86410779999999,-122.266966,5.0,1551486541704,1551487147395,1551487176693,1551487330770,1551487954211,1551488014053
199,dianaleano,59eba29d33cb950004656410,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.8742288,-122.2622031,,1551486453064,1551487934047,1551488209808,1551488696685,1551490183840,1551490307077
200,cristianmaldonado,5a702e8a4914f800040e6564,58e857f4e70d7d0004bc41fb,37.8671,-122.258745,37.8667708,-122.2526632,,1551486143317,1551486505290,1551486564119,1551486873701,1551487102348,1551487694115
201,DavidMedina,5c442d6e718e720004df521a,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.8648105,-122.2599544,,1551485504045,1551488277277,1551488353708,1551488821114,1551488892769,1551489028035
202,DavidMedina,5c4139171741800004b38b07,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.86461250000001,-122.26012109375,5.0,1551485225477,1551486244146,1551486252206,1551487579480,1551487651016,1551487797704
203,DavidMedina,5bf32a0f2ab38400040f1606,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.8716042,-122.2531835,5.0,1551484295894,1551484583249,1551484929929,1551485210724,1551486528167,1551487241506
204,DavidMedina,5b9ea2b18d33c60004d6e8fc,58ac92907add3b0004372eea,37.867548,-122.258872,37.8664407,-122.2506743,,1551483126313,1551483957713,1551483966043,1551484010225,1551485940231,1551486177489
205,cristianmaldonado,59eba29d33cb950004656410,5af62e8ab7b06d000449e5cf,37.8686808,-122.2666105,37.874106,-122.2622561,4.0,1551482893821,1551485718433,1551485747895,1551486135778,1551486191706,1551486336526
206,valeria,59eba29d33cb950004656410,59b748bf56778d00043665fe,37.867973,-122.258093,37.8741783,-122.2623882,,1551482806726,1551483226160,1551483250098,1551484376075,1551485369314,1551485457323
208,danielflorez,5bdcd4da4428a60004eb87d8,59b748bf56778d00043665fe,37.867973,-122.258093,37.86410779999999,-122.266966,,1551480884242,1551481144203,1551481430241,1551481749158,1551482536715,1551482621347
210,danielflorez,5ba006876403fb000432b1fb,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8681105,-122.2550296,5.0,1551480006272,1551480623860,1551480702030,1551481285386,1551483313783,1551483473765
211,JeimyMedina2,58e85895e70d7d0004bc41fc,58a6615b4432ee00048187d3,37.872342,-122.268696,37.870019,-122.26861299999999,,1551479908330,1551480211973,1551480523565,1551481380427,1551483143755,1551484713139
212,valeria,5bb2eee8b7403a00045bb701,57f337b847030d0003357669,37.868349,-122.258907,37.8722553,-122.2545414,5.0,1551478646464,1551479078664,1551479809811,1551479939592,1551481437429,1551481754005
213,valeria,5be2632a9390c000047b33e0,59b748bf56778d00043665fe,37.867973,-122.258093,37.8756624,-122.2566654,5.0,1551478373152,1551478901145,1551479075252,1551479345242,1551482521127,1551482836701
214,danielflorez,5af25a52f4ef8a0004db4092,576c4616a7a7598173045b24,37.872038,-122.267046,37.8619375,-122.26412109374999,5.0,1551478094720,1551478773237,1551478797098,1551479292448,1551480845801,1551480993877
215,valeria,5c5be0263e6e5400048942f0,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.8676242,-122.25156719999998,4.0,1551477956419,1551478392936,1551478596681,1551479604480,1551479986626,1551480566893
216,danielflorez,5ba550d56b0800000435a479,5af5e23cfddc930004f04612,37.8721269,-122.2700787,37.8753392,-122.25604530000001,4.0,1551476875893,1551477233122,1551477514883,1551479700502,1551480507332,1551482063381
218,valeria,5bad62d59e839000042634fc,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.8657843,-122.25486110000001,5.0,1551475494914,1551475531683,1551475567216,1551476484298,1551477077502,1551477357394
219,valeria,5ba1364fe3cb5b00045de425,59ae4dd7681ad00004fb2db4,37.865645,-122.258901,37.8740615,-122.2583052,,1551474736453,1551475111398,1551475526799,1551475917733,1551477618959,1551478343269
220,DavidMedina,588a73ddd1af230004858980,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8724037,-122.2565316,5.0,1551473267357,1551473630379,1551474204174,1551474414663,1551476304885,1551478058914
221,,5ad7c2cc3aae6a0004277723,5bc4d482445e7f00049b5043,37.873668,-122.2688339,37.86953849999999,-122.25933629999999,5.0,1551473247329,None,None,None,None,1551473330357
222,DavidMedina,5ad7c2cc3aae6a0004277723,5af5e23cfddc930004f04612,37.8721269,-122.2700787,37.86953849999999,-122.25933629999999,5.0,1551472946174,None,None,None,None,1551472993445
223,valeria,5b6c9daab1f3cf00044341a4,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8725358,-122.2557257,,1551472882570,1551473320209,1551473359386,1551474824302,1551475808336,1551475949760
224,valeria,5be4cd9942c6920004e8b333,57f337b847030d0003357669,37.868349,-122.258907,37.86582749999999,-122.25984765625002,5.0,1551472865496,1551473235391,1551473588780,1551474569633,1551474934557,1551475636972
225,valeria,5aefafe87fe32000040ab6a2,57f337b847030d0003357669,37.868349,-122.258907,37.8683239,-122.2534648,,1551472798812,1551473192451,1551473527181,1551475041730,1551475218510,1551475644331
226,valeria,5b7b14903f3df3000473a754,57f337b847030d0003357669,37.868349,-122.258907,37.8710175,-122.25458984375,5.0,1551471972422,1551472474407,1551472796695,1551473517161,None,1551474083032
227,dianaleano,59e0f7a440276000049cbb49,57f337b847030d0003357669,37.868349,-122.258907,37.8695896,-122.2542118,,1551471469971,1551472471053,1551472791654,1551473007640,1551473793369,1551474297752
229,dianaleano,596d610e68785d00040dd7e1,58b4712aea014f0004c9a5e6,37.867288,-122.258937,37.8718399,-122.2603363,4.0,1551471056837,1551471561601,1551471619157,1551472992219,1551473373605,1551473791825
230,dianaleano,5bc8e6086b53a30004e6b706,57f337b847030d0003357669,37.868349,-122.258907,37.8680989,-122.2505781,5.0,1551470833849,1551472462683,1551472602263,1551472666374,1551474199562,1551475277849
231,dianaleano,5bc8e6086b53a30004e6b706,59ae4dd7681ad00004fb2db4,37.865645,-122.258901,37.8680746,-122.2506106,,1551470727079,1551471070313,1551471431627,1551472446503,1551474728549,1551474840243
232,dianaleano,5b7c5b78849e46000479bb9c,589c1ea76147000004e8f095,37.867629,-122.259662,37.8665032,-122.2642292,5.0,1551470593345,1551471695595,1551471962408,1551472185635,1551472948481,1551473451645
233,valeria,5a2863eade4a96000419e0f2,589c1ea76147000004e8f095,37.867629,-122.259662,37.8699934,-122.2686326,,1551469632872,1551469822628,1551470014666,1551471093824,1551472668062,1551472854928
234,DavidMedina,58e85895e70d7d0004bc41fc,58a6615b4432ee00048187d3,37.872342,-122.268696,37.870019,-122.26861299999999,5.0,1551469408350,1551470305031,1551470336282,1551470663330,1551472401609,1551472507032
235,valeria,5c1aa24f749e2500046549e5,5af7a9eb02defd00047c28c0,37.8703566,-122.266429,37.869843599999996,-122.2596451,3.0,1551468979393,1551469249206,1551470359675,1551470583634,1551470929975,1551472127897
236,dianaleano,5c54a09af5d4c2000481005b,5b787262176ef70004b82367,37.867979,-122.259891,37.872574,-122.26074799999998,4.0,1551467860700,1551467925767,1551468233458,1551468394835,1551468977115,1551469157784
238,dianaleano,5bbd56a2ea9281000415c0e7,5b787262176ef70004b82367,37.867979,-122.259891,37.864242399999995,-122.2669395,5.0,1551467150545,1551467920260,1551467990598,1551468078717,1551469200595,1551469652112
239,valeria,5ac5a4cac7947a00046b1ff7,57f337b847030d0003357669,37.868349,-122.258907,37.8754301,-122.2637367,5.0,1551466995541,1551467688820,1551467701566,1551467993368,1551469012251,1551469173257
